# #Data,#Feat,Runtime
128,10,0.001316
141,10,0.001414
155,10,0.001524
168,10,0.001647
181,10,0.001757
195,10,0.001842
208,10,0.001934
222,10,0.002040
235,10,0.002129
248,10,0.002203
262,10,0.002308
275,10,0.002391
289,10,0.002503
302,10,0.002617
315,10,0.002704
329,10,0.002825
342,10,0.002855
356,10,0.002998
369,10,0.003086
382,10,0.003276
396,10,0.003326
409,10,0.003325
423,10,0.003471
436,10,0.003564
449,10,0.003644
463,10,0.003737
476,10,0.003857
490,10,0.003994
503,10,0.007158
516,10,0.004208
530,10,0.004367
543,10,0.004589
557,10,0.004584
570,10,0.004627
583,10,0.004809
597,10,0.004868
610,10,0.005028
624,10,0.005180
637,10,0.005351
650,10,0.005426
664,10,0.005665
