Name,Model,#Data,#Feat,Runtime
60_bac,dt,128,40,0.002972126007080078
60_bac,sgd,128,40,0.002237081527709961
60_bac,dt,128,40,0.0030012130737304688
60_bac,sgd,128,40,0.002180814743041992
60_bac,dt,128,40,0.0031728744506835938
60_bac,sgd,128,40,0.002218008041381836
60_bac,dt,128,40,0.0030710697174072266
60_bac,sgd,128,40,0.0022420883178710938
60_bac,dt,128,40,0.0025849342346191406
60_bac,sgd,128,40,0.002223968505859375
60_bac,dt,128,40,0.0031919479370117188
60_bac,sgd,128,40,0.0022389888763427734
60_bac,dt,128,40,0.003098011016845703
60_bac,sgd,128,40,0.002318859100341797
60_bac,dt,128,40,0.003022909164428711
60_bac,sgd,128,40,0.0022890567779541016
60_bac,dt,128,40,0.003123044967651367
60_bac,sgd,128,40,0.002187967300415039
60_bac,dt,128,40,0.0030198097229003906
60_bac,sgd,128,40,0.002221822738647461
60_bac,dt,128,40,0.002972126007080078
60_bac,sgd,128,40,0.002237081527709961
60_bac,dt,128,40,0.0030012130737304688
60_bac,sgd,128,40,0.002180814743041992
60_bac,dt,128,40,0.0031728744506835938
60_bac,sgd,128,40,0.002218008041381836
60_bac,dt,128,40,0.0030710697174072266
60_bac,sgd,128,40,0.0022420883178710938
60_bac,dt,128,40,0.0025849342346191406
60_bac,sgd,128,40,0.002223968505859375
60_bac,dt,128,40,0.0031919479370117188
60_bac,sgd,128,40,0.0022389888763427734
60_bac,dt,128,40,0.003098011016845703
60_bac,sgd,128,40,0.002318859100341797
60_bac,dt,128,40,0.003022909164428711
60_bac,sgd,128,40,0.0022890567779541016
60_bac,dt,128,40,0.003123044967651367
60_bac,sgd,128,40,0.002187967300415039
60_bac,dt,128,40,0.0030198097229003906
60_bac,sgd,128,40,0.002221822738647461
60_bac,dt,168,40,0.004247188568115234
60_bac,sgd,168,40,0.0025370121002197266
60_bac,dt,168,40,0.004495859146118164
60_bac,sgd,168,40,0.0024831295013427734
60_bac,dt,168,40,0.004575967788696289
60_bac,sgd,168,40,0.002527952194213867
60_bac,dt,168,40,0.004209995269775391
60_bac,sgd,168,40,0.002496004104614258
60_bac,dt,168,40,0.0038101673126220703
60_bac,sgd,168,40,0.0024809837341308594
60_bac,dt,168,40,0.004484891891479492
60_bac,sgd,168,40,0.0025360584259033203
60_bac,dt,168,40,0.0038459300994873047
60_bac,sgd,168,40,0.002496004104614258
60_bac,dt,168,40,0.00429987907409668
60_bac,sgd,168,40,0.0024929046630859375
60_bac,dt,168,40,0.004826068878173828
60_bac,sgd,168,40,0.002489805221557617
60_bac,dt,168,40,0.0040400028228759766
60_bac,sgd,168,40,0.0024559497833251953
60_bac,dt,235,40,0.005920886993408203
60_bac,sgd,235,40,0.0029578208923339844
60_bac,dt,235,40,0.005023956298828125
60_bac,sgd,235,40,0.002908945083618164
60_bac,dt,235,40,0.005861043930053711
60_bac,sgd,235,40,0.002960205078125
60_bac,dt,235,40,0.0064830780029296875
60_bac,sgd,235,40,0.0029489994049072266
60_bac,dt,235,40,0.0052869319915771484
60_bac,sgd,235,40,0.0029251575469970703
60_bac,dt,235,40,0.006345033645629883
60_bac,sgd,235,40,0.0029048919677734375
60_bac,dt,235,40,0.005745887756347656
60_bac,sgd,235,40,0.002939939498901367
60_bac,dt,235,40,0.006101131439208984
60_bac,sgd,235,40,0.0029900074005126953
60_bac,dt,235,40,0.005895137786865234
60_bac,sgd,235,40,0.002927064895629883
60_bac,dt,235,40,0.006097078323364258
60_bac,sgd,235,40,0.002949953079223633
60_bac,dt,302,40,0.008475065231323242
60_bac,sgd,302,40,0.0033800601959228516
60_bac,dt,302,40,0.008308887481689453
60_bac,sgd,302,40,0.0033991336822509766
60_bac,dt,302,40,0.008069038391113281
60_bac,sgd,302,40,0.0034208297729492188
60_bac,dt,302,40,0.008381843566894531
60_bac,sgd,302,40,0.003328084945678711
60_bac,dt,302,40,0.007097959518432617
60_bac,sgd,302,40,0.0033881664276123047
60_bac,dt,302,40,0.007666110992431641
60_bac,sgd,302,40,0.003409862518310547
60_bac,dt,302,40,0.007965803146362305
60_bac,sgd,302,40,0.003329038619995117
60_bac,dt,302,40,0.007402181625366211
